Rank,organoid_id,cohort,treatment,UW,HTK,media,treatment_time,one_day,two_day,time,sex,age,ischemic_time,temp_media,diss_viability,passage,passage_name,cell_plated,wells_plated,date_in_culture,date_passage,days_culture,cumulative_days,wells_diss,cells_diss,cells_passaged,difference_disstopass,wells_pass,growth_rate,doubling_time,viability,TROY,LGR5,live_annexin,dead_annexin,apoptosis_annexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1P,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-1.231631321,-3.341615638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3P,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-0.35986784,-4.332630493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5P,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-1.240643938,-2.938979338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F8,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-2.3046148,-2.750964542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F9,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-0.406739707,0.820903146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F10,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,0.100628301,3.131060566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M19,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-1.620251216,0.139856488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M20,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,0.605644572,0.462375688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M21,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,-0.741409252,-0.310574571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F20,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,0.3896743,0.288774528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F21,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,1.088937908,1.031641477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F22,,,,,,Control,,,,,,,,,,Whole Stomach,,,,,,,,,,,,,,,0.731097298,-0.277645563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,45,,88.7,0,Passage 0 ,,,19-Nov-19,,0,0,,,,,,,,,,,0.3712,0.2025,0.4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,45,,90,0,Passage 0 ,,,19-Nov-19,,0,0,,,,,,,,,,,0.7076,0.0468,0.2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,45,,98.2,0,Passage 0,,,19-Nov-19,,0,0,,,,,,,,,,,0.6338,0.1056,0.2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,1565,8.4,90.5,0,Passage 0,,,20-Nov-19,,0,0,,,,,,,,,,,0.3240,0.0906,0.5854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,1565,6.5,95,0,Passage 0,,,20-Nov-19,,0,0,,,,,,,,,,,0.1897,0.1069,0.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,1565,6.7,,0,Passage 0,,,20-Nov-19,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,2895,13.1,88,0,Passage 0,,,21-Nov-19,,0,0,,,,,,,,,,,0.0693,0.3366,0.5941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,2895,13.7,82.2,0,Passage 0,,,21-Nov-19,,0,0,,,,,,,,,-1.8198038,-2.859685459,0.1643,0.1208,0.7150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,2895,13.1,66.7,0,Passage 0,,,21-Nov-19,,0,0,,,,,,,,,,,0.1478,0.1261,0.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,55,,84.3,0,Passage 0,,,10-Dec-19,,0,0,,,,,,,,,-3.2921694,-3.034233919,0.1552,0.1913,0.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,35,,68.3,0,Passage 0,,,10-Dec-19,,0,0,,,,,,,,,-4.6480337,-3.955419314,0.0700,0.2374,0.6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,30,,76.2,0,Passage 0,,,10-Dec-19,,0,0,,,,,,,,,-3.7910884,-2.842083192,0.0861,0.5598,0.3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,1501,7.5,62,0,Passage 0,,,11-Dec-19,,0,0,,,,,,,,,-5.2539323,-2.929729371,0.0754,0.6667,0.2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,1497,7.4,80,0,Passage 0,,,11-Dec-19,,0,0,,,,,,,,,-3.918415859,-5.153924553,0.0407,0.1900,0.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,1494,8.3,54.9,0,Passage 0,,,11-Dec-19,,0,0,,,,,,,,,-5.0292039,-4.264366361,0.0593,0.4664,0.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M7,2,HBSS,0,0,1,Two_day,0,1,1,0,174,2985,10.8,78,0,Passage 0,,,12-Dec-19,,0,0,,,,,,,,,-4.2409895,-1.168692544,0.0161,0.3911,0.5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M8,2,UW,1,0,2,Two_day,0,1,2,0,174,2980,11.2,57.1,0,Passage 0,,,12-Dec-19,,0,0,,,,,,,,,-6.2659206,-3.695339503,0.0687,0.4313,0.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F7,2,HTK,0,1,3,Two_day,0,1,3,1,128,2955,11.4,69.7,0,Passage 0,,,12-Dec-19,,0,0,,,,,,,,,-4.853712176,-4.043862795,0.0194,0.5873,0.3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F11,3,HBSS,0,0,1,Fresh,0,0,1,1,176,69,,87.8,0,Passage 0,,,16-Jun-20,,0,0,,,,,,,,,-2.4809361,-3.173682416,0.1386,0.0637,0.7978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F12,3,UW,1,0,2,Fresh ,0,0,2,1,176,70,,56.0,0,Passage 0,,,16-Jun-20,,0,0,,,,,,,,,-2.8504634,-3.737450176,0.2891,0.0616,0.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F13,3,HTK,0,1,3,Fresh ,0,0,3,1,176,70,,67.0,0,Passage 0,,,16-Jun-20,,0,0,,,,,,,,,-2.2728095,-3.252587434,0.2083,0.0741,0.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F14,3,HBSS,0,0,1,One_day,1,0,1,1,176,1516,1.7,60.3,0,Passage 0,,,17-Jun-20,,0,0,,,,,,,,,-3.8597545,-2.471833203,0.2795,0.0197,0.7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F15,3,UW,1,0,2,One_day,1,0,2,1,176,1516,-0.5,72.2,0,Passage 0,,,17-Jun-20,,0,0,,,,,,,,,-5.3619617,-3.23007575,0.2549,0.0235,0.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F16,3,HTK,0,1,3,One_day,1,0,3,1,176,1516,5.9,36.8,0,Passage 0,,,17-Jun-20,,0,0,,,,,,,,,,,0.4465,0.0444,0.5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F17,3,HBSS,0,0,1,Two_day,0,1,1,1,176,3000,6.1,58.2,0,Passage 0,,,18-Jun-20,,0,0,,,,,,,,,,,0.0354,0.1418,0.8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F18,3,UW,1,0,2,Two_day,0,1,2,1,153,2998,6.6,72.7,0,Passage 0,,,18-Jun-20,,0,0,,,,,,,,,,,0.0766,0.0511,0.8723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F19,3,HTK,0,1,3,Two_day,0,1,3,1,153,2996,6.7,56.7,0,Passage 0,,,18-Jun-20,,0,0,,,,,,,,,-3.6686477,-4.146978929,0.0497,0.1050,0.8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9,4,HBSS,0,0,1,Fresh,0,0,1,0,136,13,,77.5,0,Passage 0,,,19-Aug-20,,0,0,,,,,,,,,-4.0464956,-4.927563262,0.028688525,0.553278689,0.418032787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10,4,UW,1,0,2,Fresh ,0,0,2,0,136,8,,80.0,0,Passage 0,,,19-Aug-20,,0,0,,,,,,,,,-5.063655,-4.767127939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11,4,HTK,0,1,3,Fresh ,0,0,3,0,99,3,,71.1,0,Passage 0,,,19-Aug-20,,0,0,,,,,,,,,-3.19847,-4.334761409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12,4,HBSS,0,0,1,One_day,1,0,1,0,107,1347,8,96.1,0,Passage 0,,,20-Aug-20,,0,0,,,,,,,,,-4.250711,-4.554304814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M13,4,UW,1,0,2,One_day,1,0,2,0,107,1342,8.5,77.3,0,Passage 0,,,20-Aug-20,,0,0,,,,,,,,,-5.1967202,-5.360734199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,1317,8.7,77.3,0,Passage 0,,,20-Aug-20,,0,0,,,,,,,,,-4.2454623,-4.421461824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,2986,11.1,69.2,0,Passage 0,,,21-Aug-20,,0,0,,,,,,,,,-4.7662005,-2.078898974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,2981,11.7,80.6,0,Passage 0,,,21-Aug-20,,0,0,,,,,,,,,-4.6460081,-6.647064283,0.214285714,0.254464286,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,2963,12.2,60.4,0,Passage 0,,,21-Aug-20,,0,0,,,,,,,,,-5.5857332,-3.638147964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,14,,80.6,0,Passage 0,,,28-Oct-20,,0,0,,,,,,,,,-1.944401656,-0.934367823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,38,,65.9,0,Passage 0,,,28-Oct-20,,0,0,,,,,,,,,-1.942220086,-1.262276111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,27,,54.0,0,Passage 0,,,28-Oct-20,,0,0,,,,,,,,,-1.532483076,-1.124134875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,1503,5.6,72.1,0,Passage 0,,,29-Oct-20,,0,0,,,,,,,,,-2.031539245,-0.981697871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,1465,5.2,77.6,0,Passage 0,,,29-Oct-20,,0,0,,,,,,,,,-2.425170808,-1.603835072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,1477,6.7,56.6,0,Passage 0,,,29-Oct-20,,0,0,,,,,,,,,-1.582496393,-0.713685007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,2985,8.7,77.8,0,Passage 0,,,30-Oct-20,,0,0,,,,,,,,,-2.701491148,-2.518584491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,2978,10.3,72.1,0,Passage 0,,,30-Oct-20,,0,0,,,,,,,,,-3.819617479,-1.937583934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,2957,9.3,55.0,0,Passage 0,,,30-Oct-20,,0,0,,,,,,,,,-0.7907164,0.109016695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,,,,1,Passage 1,"280,000",11,19-Nov-19,23-Nov-19,4,4,8,"1,640,000","70,000","1,570,000",2,0.44,1.57,95.3,1.84192203,0.552548861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,,,,1,Passage 1,"235,000",7,19-Nov-19,23-Nov-19,4,4,7,"2,110,000","70,000","2,040,000",2,0.55,1.26,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,,,,1,Passage 1,"205,000",6,19-Nov-19,23-Nov-19,4,4,6,"1,070,000","70,000","1,000,000",2,0.41,1.68,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,,,,1,Passage 1,"385,000",10,20-Nov-19,25-Nov-19,5,5,10,"1,890,000","70,000","1,820,000",2,0.32,2.18,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,,,,1,Passage 1,"385,000",11,20-Nov-19,25-Nov-19,5,5,11,"1,530,000","70,000","1,460,000",2,0.28,2.51,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,,,,1,Passage 1,,2,20-Nov-19,25-Nov-19,5,5,2,"52,500","52,500",0,2,,,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,,,,1,Passage 1,"140,000",4,21-Nov-19,25-Nov-19,4,4,4,"185,000","70,000","115,000",2,0.07,9.95,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,,,,1,Passage 1,"385,000",11,21-Nov-19,25-Nov-19,4,4,11,"890,000","70,000","820,000",2,0.21,3.31,97.3,-2.1377738,-4.120951869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,,,,1,Passage 1,"385,000",11,21-Nov-19,25-Nov-19,4,4,11,"1,005,000","70,000","935,000",2,0.24,2.89,93.9,-3.6746718,-3.312787046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,,,,1,Passage 1,"140,000",5,10-Dec-19,16-Dec-19,6,6,4,"395,000","70,000","325,000",2,0.17,4.01,81.4,-1.7002109,-0.445572244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,,,,1,Passage 1,"105,000",5,10-Dec-19,16-Dec-19,6,6,3,"645,000","70,000","575,000",2,0.30,2.29,86.9,-1.888683,-0.96633201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,,,,1,Passage 1,"105,000",5,10-Dec-19,16-Dec-19,6,6,3,"527,500","70,000","457,500",2,0.27,2.58,94.2,-2.5986423,-2.763844045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,,,,1,Passage 1,"140,000",5,11-Dec-19,18-Dec-19,7,7,4,"625,000","70,000","555,000",2,0.21,3.24,77.4,-0.9158172,-0.802690707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,,,,1,Passage 1,"140,000",5,11-Dec-19,18-Dec-19,7,7,4,"552,500","70,000","482,500",2,0.20,3.53,94.4,0.2193532,-0.005724619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,,,,1,Passage 1,"140,000",5,11-Dec-19,18-Dec-19,7,7,4,"377,500","70,000","307,500",2,0.14,4.89,89.3,1.45406673,0.592680656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
